underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
8684.57,BTC-27MAR20,1583060360511,open,0.48,38.8,0.4715,0.493,0.48202049,91.26,0.5475,0.0,BTC-27MAR20-4500-C,8571.96,0.0,0.0,0.0,0.0,0.0,0.0,0.16954,-0.29899,3.17459,0.0,0.99765
8684.57,BTC-27MAR20,1583060360511,open,0.54,53.6,0.5295,0.549,0.5394445,91.27,0.5975,0.0,BTC-27MAR20-4000-C,8571.96,0.0,0.0,0.0,0.0,0.0,0.0,0.03834,-0.06762,2.83264,0.0,0.99954
8944.59,BTC-26JUN20,1583060360511,open,0.26,126.5,0.2355,0.2985,0.2646358,64.05,0.285,0.0,BTC-26JUN20-7000-C,8571.96,61.05,0.26,1.0,0.2905,7.0,79.93,13.97897,-3.83011,15.46084,9e-05,0.80445
8944.59,BTC-26JUN20,1583060360511,open,0.02,608.6,0.006,0.0455,0.01884362,82.23,0.018,0.0,BTC-26JUN20-18000-C,8571.96,80.87,0.0175,24.0,0.02,44.0,83.36,9.01151,-3.17006,2.38151,4e-05,0.10199
8684.57,BTC-27MAR20,1583060360511,open,0.17,902.3,0.141,0.2035,0.16985563,60.85,0.159,0.0,BTC-27MAR20-10000-P,8571.96,49.12,0.1615,6.1,0.2015,5.0,96.25,6.75476,-7.94241,-5.8793,0.00021,-0.78509
8684.57,BTC-27MAR20,1583060360511,open,2.93,0.0,2.8385,2.995,2.91499107,121.28,None,0.0,BTC-27MAR20-34000-P,8571.96,0.0,0.0005,1.0,0.0,0.0,0.0,0.00238,-0.00558,-24.10325,0.0,-0.99998
8944.59,BTC-26JUN20,1583060360511,open,1.48,0.0,1.4155,1.54,1.47169828,90.05,None,0.0,BTC-26JUN20-22000-P,8571.96,0.0,0.001,2.0,0.0,0.0,0.0,6.44294,-2.48197,-68.92135,3e-05,-0.93467
8684.57,BTC-27MAR20,1583060360511,open,0.28,279.1,0.246,0.31,0.27529391,67.07,0.2605,0.0,BTC-27MAR20-11000-P,8571.96,0.0,0.2275,1.1,0.0,0.0,0.0,4.30739,-5.58262,-7.18314,0.00012,-0.89143
8684.57,BTC-27MAR20,1583060360511,open,0.0,2273.8,0.0005,0.011,0.0014333,100.95,0.0025,0.0,BTC-27MAR20-16000-C,8571.96,96.43,0.001,64.0,0.002,24.0,105.63,0.93644,-1.82667,0.09103,2e-05,0.01622
8684.57,BTC-27MAR20,1583060360511,open,0.0,897.5,0.0005,0.0105,0.0007149,120.68,0.0005,0.0,BTC-27MAR20-20000-C,8571.96,116.23,0.0005,22.3,0.001,24.0,125.28,0.47529,-1.10834,0.04138,1e-05,0.00744
8684.57,BTC-27MAR20,1583060360511,open,0.85,21.2,0.8065,0.886,0.84378128,100.95,0.501,0.0,BTC-27MAR20-16000-P,8571.96,0.0,0.0055,0.1,0.0,0.0,0.0,0.93644,-1.82667,-11.25174,2e-05,-0.98378
8684.57,BTC-27MAR20,1583060360511,open,0.0,37.2,0.0005,0.0105,0.00018086,91.26,0.0005,0.0,BTC-27MAR20-4500-P,8571.96,0.0,0.0,0.0,0.001,44.1,111.61,0.16954,-0.29899,-0.01557,0.0,-0.00235
8944.59,BTC-26JUN20,1583060360511,open,1.93,0.0,1.8525,1.9915,1.91573411,96.99,None,0.0,BTC-26JUN20-26000-P,8571.96,0.0,0.0,0.0,0.0,0.0,0.0,5.00932,-2.07856,-82.15017,2e-05,-0.95251
8944.59,BTC-26JUN20,1583060360511,open,0.66,34.7,0.656,0.6755,0.66583802,86.52,0.708,0.0,BTC-26JUN20-3000-C,8571.96,0.0,0.0,0.0,0.0,0.0,0.0,0.94131,-0.3484,9.38065,0.0,0.99336
8944.54,BTC-26JUN20,1583060360511,open,0.01,1283.4,0.0005,0.031,0.0101855,93.48,0.01,0.0,BTC-26JUN20-24000-C,8571.96,91.52,0.009,44.0,0.0115,40.0,95.51,5.60251,-2.24063,1.27366,2e-05,0.05466
8684.57,BTC-27MAR20,1583060360511,open,2.7,0.0,2.6125,2.76,2.68469951,121.04,None,0.0,BTC-27MAR20-32000-P,8571.96,0.0,0.0005,1.0,0.0,0.0,0.0,0.00486,-0.01137,-22.68525,0.0,-0.99995
8684.57,BTC-27MAR20,1583060360511,open,0.0,1425.2,0.0005,0.012,0.00225723,76.16,0.0025,0.0,BTC-27MAR20-6000-P,8571.96,74.55,0.002,24.0,0.0025,0.1,77.57,1.44617,-2.12812,-0.1808,4e-05,-0.02711
8944.54,BTC-26JUN20,1583060360511,open,0.22,858.7,0.1805,0.273,0.2225764,65.93,0.2255,0.0,BTC-26JUN20-10000-P,8571.96,64.56,0.2195,0.1,0.2285,0.1,68.57,20.065,-5.65955,-21.97723,0.00012,-0.54476
8684.57,BTC-27MAR20,1583060360511,open,0.02,1975.7,0.0065,0.0385,0.01838815,60.85,0.018,0.0,BTC-27MAR20-10000-C,8571.96,60.35,0.018,39.1,0.019,19.3,61.63,6.75476,-7.94241,1.20994,0.00021,0.21491
8944.54,BTC-26JUN20,1583060360512,open,0.41,142.3,0.3565,0.4585,0.40274054,70.41,0.408,0.0,BTC-26JUN20-12000-P,8571.96,0.0,0.005,0.8,0.6,0.6,160.25,17.4681,-5.26155,-31.72226,0.0001,-0.70484
8684.57,BTC-27MAR20,1583060360513,open,2.47,0.0,2.387,2.525,2.45441054,120.88,None,0.0,BTC-27MAR20-30000-P,8571.96,0.0,0.0005,1.0,0.0,0.0,0.0,0.01017,-0.02376,-21.26705,0.0,-0.99989
8944.54,BTC-26JUN20,1583060360511,open,0.09,492.0,0.0595,0.129,0.08973007,64.04,0.0875,0.0,BTC-26JUN20-8000-P,8571.96,62.43,0.0865,16.6,0.089,4.0,63.68,17.91545,-4.90859,-11.51653,0.00011,-0.31237
8944.54,BTC-26JUN20,1583060360513,open,0.01,626.2,0.0025,0.0345,0.01211097,90.05,0.0105,0.0,BTC-26JUN20-22000-C,8571.96,88.46,0.011,44.0,0.013,24.0,91.26,6.44289,-2.48196,1.52426,3e-05,0.06533
8944.54,BTC-26JUN20,1583060360512,open,0.04,756.6,0.017,0.0715,0.03742232,73.88,0.036,0.0,BTC-26JUN20-14000-C,8571.96,72.96,0.036,50.8,0.039,32.3,74.89,13.91996,-4.39987,4.49028,7e-05,0.1942
8684.57,BTC-27MAR20,1583060360511,open,0.74,2.0,0.694,0.77,0.72914813,96.03,0.4565,0.0,BTC-27MAR20-15000-P,8571.96,0.0,0.0,0.0,0.0,0.0,0.0,1.22498,-2.27317,-10.50888,2e-05,-0.97776
8944.54,BTC-26JUN20,1583060360511,open,1.04,1.0,0.981,1.0935,1.03123324,82.22,0.9,0.0,BTC-26JUN20-18000-P,8571.96,0.0,0.001,2.0,0.0,0.0,0.0,9.00873,-3.16867,-55.25672,4e-05,-0.89805
8684.57,BTC-27MAR20,1583060360513,open,0.31,32.7,0.296,0.329,0.31137674,76.16,0.3165,0.0,BTC-27MAR20-6000-C,8571.96,0.0,0.2985,7.0,0.321,7.0,109.93,1.44617,-2.12812,4.07274,4e-05,0.97289
8944.54,BTC-26JUN20,1583060360511,open,0.0,457.4,0.0005,0.0125,0.00269348,73.21,0.0035,0.0,BTC-26JUN20-4000-P,8571.96,69.82,0.002,73.0,0.0035,44.0,76.52,2.00267,-0.62719,-0.52926,1e-05,-0.01579
8684.57,BTC-27MAR20,1583060360513,open,0.0,329.6,0.0005,0.0105,0.0001123,120.71,0.0005,0.0,BTC-27MAR20-24000-C,8571.96,0.0,0.0,0.0,0.001,25.0,147.89,0.10185,-0.23757,0.00756,0.0,0.00134
8684.57,BTC-27MAR20,1583060360513,open,0.0,221.1,0.0005,0.0105,1.61e-06,121.28,0.0005,0.0,BTC-27MAR20-34000-C,8571.96,0.0,0.0,0.0,0.0005,19.0,177.0,0.00238,-0.00558,0.00014,0.0,2e-05
8944.54,BTC-26JUN20,1583060360513,open,0.01,2552.7,0.0005,0.023,0.00620951,105.06,0.0065,0.0,BTC-26JUN20-32000-C,8571.96,103.26,0.0055,219.9,0.007,41.0,106.91,3.66839,-1.64875,0.74955,1e-05,0.03238
8684.57,BTC-27MAR20,1583060360511,open,0.0,154.1,0.0005,0.0105,8.08e-06,120.88,0.0005,0.0,BTC-27MAR20-30000-C,8571.96,0.0,0.0,0.0,0.001,44.0,174.63,0.01017,-0.02376,0.00064,0.0,0.00011
8684.57,BTC-27MAR20,1583060360512,open,0.0,871.8,0.0005,0.0115,0.00194689,96.03,0.0015,0.0,BTC-27MAR20-15000-C,8571.96,92.59,0.0015,49.3,0.0025,24.0,99.64,1.22498,-2.27317,0.12496,2e-05,0.02224
8944.54,BTC-26JUN20,1583060360513,open,0.55,21.6,0.5445,0.569,0.55549579,73.22,0.612,0.0,BTC-26JUN20-4000-C,8571.96,0.0,0.0,0.0,0.0,0.0,0.0,2.00381,-0.62764,12.27866,1e-05,0.9842
8684.57,BTC-27MAR20,1583060360513,open,0.08,1131.6,0.058,0.116,0.08114908,56.73,0.0735,0.0,BTC-27MAR20-9000-P,8571.96,55.63,0.08,3.0,0.0825,0.1,58.01,9.10648,-9.98173,-3.97096,0.0003,-0.56383
8684.57,BTC-27MAR20,1583060360513,open,0.0,267.1,0.0005,0.0105,3.55e-06,121.04,0.0005,0.0,BTC-27MAR20-32000-C,8571.96,0.0,0.0,0.0,0.0005,2.3,170.29,0.00486,-0.01137,0.00029,0.0,5e-05
8944.54,BTC-26JUN20,1583060360514,open,0.02,642.7,0.009,0.041,0.02065344,64.62,0.0225,0.0,BTC-26JUN20-6000-P,8571.96,63.46,0.0195,58.0,0.022,24.0,65.95,8.95999,-2.47696,-3.48985,5e-05,-0.10119
8684.57,BTC-27MAR20,1583060360513,open,0.03,1697.6,0.0135,0.053,0.02663091,56.61,0.0255,0.0,BTC-27MAR20-8000-P,8571.96,55.32,0.0255,23.2,0.0275,23.0,57.6,7.61143,-8.32641,-1.81152,0.00025,-0.2676
8684.57,BTC-27MAR20,1583060360514,open,0.0,387.4,0.0005,0.0105,0.00091793,79.44,0.001,0.0,BTC-27MAR20-5500-P,8571.96,73.25,0.0005,68.0,0.0015,49.1,85.47,0.70884,-1.0881,-0.07796,2e-05,-0.01174
8944.54,BTC-26JUN20,1583060360514,open,0.02,542.5,0.01,0.0555,0.02566783,78.17,0.027,0.0,BTC-26JUN20-16000-C,8571.96,77.22,0.0245,24.0,0.027,58.0,79.23,11.1055,-3.71396,3.19126,6e-05,0.13709
8684.57,BTC-27MAR20,1583060360513,open,0.0,527.6,0.0005,0.0105,4.567e-05,120.74,0.0005,0.0,BTC-27MAR20-26000-C,8571.96,0.0,0.0,0.0,0.001,25.0,157.59,0.04689,-0.10939,0.00327,0.0,0.00058
8684.57,BTC-27MAR20,1583060360514,open,0.0,1091.7,0.0005,0.015,0.00395792,84.41,0.003,0.0,BTC-27MAR20-13000-C,8571.96,82.57,0.0035,24.0,0.0045,49.0,86.44,2.24024,-3.65417,0.26032,5e-05,0.04624
8944.54,BTC-26JUN20,1583060360514,open,0.01,1315.4,0.0045,0.039,0.01475665,86.23,0.016,0.0,BTC-26JUN20-20000-C,8571.96,84.7,0.0135,24.0,0.016,44.0,87.67,7.52318,-2.77519,1.86805,3e-05,0.07998
8684.57,BTC-27MAR20,1583060360514,open,0.0,898.4,0.0005,0.0105,1.7e-07,121.96,0.0005,0.0,BTC-27MAR20-40000-C,8571.96,0.0,0.0,0.0,0.0005,0.1,194.74,0.00031,-0.00072,2e-05,0.0,0.0
8684.57,BTC-27MAR20,1583060360514,open,0.37,22.4,0.354,0.3825,0.36761081,79.44,0.4285,0.0,BTC-27MAR20-5500-C,8571.96,0.0,0.0,0.0,0.0,0.0,0.0,0.70884,-1.0881,3.82112,2e-05,0.98826
8684.57,BTC-27MAR20,1583060360514,open,1.08,0.0,1.0325,1.1195,1.07354082,110.45,1.23,0.0,BTC-27MAR20-18000-P,8571.96,0.0,0.0125,1.0,0.0,0.0,0.0,0.60933,-1.30048,-12.70538,1e-05,-0.99013
8684.57,BTC-27MAR20,1583060360514,open,2.24,0.0,2.161,2.2905,2.22412792,120.79,None,0.0,BTC-27MAR20-28000-P,8571.96,0.0,0.0005,1.0,0.0,0.0,0.0,0.0217,-0.05065,-19.84842,0.0,-0.99975
8684.57,BTC-27MAR20,1583060360514,open,0.0,707.3,0.0005,0.0105,0.00072556,91.22,0.001,0.0,BTC-27MAR20-5000-P,8571.96,87.0,0.0005,3.0,0.001,49.1,95.29,0.52465,-0.92482,-0.05569,1e-05,-0.00832
8684.57,BTC-27MAR20,1583060360514,open,0.25,0.0,0.238,0.2755,0.2555574,69.47,None,0.0,BTC-27MAR20-6500-C,8571.96,0.0,0.2515,0.1,0.268,6.0,100.73,2.33006,-3.12789,4.2843,6e-05,0.95143
8684.57,BTC-27MAR20,1583060360514,open,3.62,1.4,3.516,3.6995,3.60587012,121.96,3.0435,0.0,BTC-27MAR20-40000-P,8571.96,0.0,0.0005,1.0,0.0,0.0,0.0,0.00031,-0.00072,-28.35691,0.0,-1.0
8944.54,BTC-26JUN20,1583060360514,open,0.01,506.1,0.0005,0.0205,0.00825425,68.28,0.009,0.0,BTC-26JUN20-5000-P,8571.96,66.84,0.0075,28.1,0.009,24.0,69.65,4.77313,-1.39432,-1.51711,3e-05,-0.04472
8944.54,BTC-26JUN20,1583060360514,open,1.7,0.0,1.634,1.7655,1.69337165,93.46,None,0.0,BTC-26JUN20-24000-P,8571.96,0.0,0.0,0.0,0.0,0.0,0.0,5.59761,-2.23809,-75.57741,2e-05,-0.94541
8944.54,BTC-26JUN20,1583060360514,open,0.82,7.0,0.766,0.8745,0.8144586,78.16,0.79,0.0,BTC-26JUN20-16000-P,8571.96,0.0,0.001,2.0,0.0,0.0,0.0,11.10358,-3.71294,-48.04263,6e-05,-0.86294
8944.54,BTC-26JUN20,1583060360514,open,0.0,330.7,0.0005,0.011,0.00123629,86.52,0.001,0.0,BTC-26JUN20-3000-P,8571.96,84.11,0.001,0.3,0.0015,20.0,88.86,0.94131,-0.3484,-0.22557,0.0,-0.00664
8684.57,BTC-27MAR20,1583060360514,open,1.31,5.3,1.258,1.3545,1.30364987,120.68,0.907,0.0,BTC-27MAR20-20000-P,8571.96,0.0,0.0005,1.0,0.0,0.0,0.0,0.47529,-1.10834,-14.13708,1e-05,-0.99256
8684.57,BTC-27MAR20,1583060360514,open,1.77,0.0,1.7095,1.821,1.76363427,120.71,None,0.0,BTC-27MAR20-24000-P,8571.96,0.0,0.0,0.0,0.0,0.0,0.0,0.10185,-0.23757,-17.00659,0.0,-0.99866
8944.54,BTC-26JUN20,1583060360514,open,0.19,256.8,0.1615,0.2345,0.19533469,64.05,0.1935,0.0,BTC-26JUN20-8000-C,8571.96,61.88,0.191,15.0,0.1975,14.6,65.13,17.91549,-4.90879,14.09987,0.00011,0.68763
8684.57,BTC-27MAR20,1583060360514,open,3.16,0.1,3.064,3.2295,3.14528372,121.59,2.64,0.0,BTC-27MAR20-36000-P,8571.96,0.0,0.0005,1.0,0.0,0.0,0.0,0.0012,-0.00282,-25.52117,0.0,-0.99999
8944.54,BTC-26JUN20,1583060360514,open,2.15,0.0,2.071,2.2175,2.13809699,99.64,None,0.0,BTC-26JUN20-28000-P,8571.96,0.0,0.0,0.0,0.0,0.0,0.0,4.42758,-1.88726,-88.71147,2e-05,-0.95925
8684.57,BTC-27MAR20,1583060360514,open,1.54,5.6,1.484,1.5875,1.5335097,120.69,1.545,0.0,BTC-27MAR20-22000-P,8571.96,0.0,0.0005,1.0,0.0,0.0,0.0,0.22106,-0.51555,-15.57865,0.0,-0.99685
8684.57,BTC-27MAR20,1583060360515,open,0.39,173.2,0.3565,0.423,0.38721459,75.77,0.318,0.0,BTC-27MAR20-12000-P,8571.96,0.0,0.1,1.0,0.0,0.0,0.0,2.98579,-4.37139,-8.13095,7e-05,-0.93345
8944.54,BTC-26JUN20,1583060360515,open,0.01,405.9,0.0005,0.024,0.00671104,102.08,0.0075,0.0,BTC-26JUN20-30000-C,8571.96,100.41,0.006,20.0,0.0075,24.0,103.8,3.95161,-1.72567,0.82294,2e-05,0.03544
8684.57,BTC-27MAR20,1583060360515,open,0.62,69.6,0.5815,0.6545,0.61501127,91.77,0.59,0.0,BTC-27MAR20-14000-P,8571.96,0.0,0.004,0.1,0.0,0.0,0.0,1.72191,-3.05327,-9.73712,4e-05,-0.96654
8944.54,BTC-26JUN20,1583060360515,open,0.01,937.4,0.0005,0.0285,0.00894911,96.99,0.0075,0.0,BTC-26JUN20-26000-C,8571.96,95.24,0.008,44.0,0.01,40.0,98.81,5.00928,-2.07854,1.10374,2e-05,0.04749
8684.57,BTC-27MAR20,1583060360515,open,0.0,2235.3,0.0005,0.0125,0.00295678,91.77,0.0025,0.0,BTC-27MAR20-14000-C,8571.96,89.34,0.0025,175.3,0.0035,49.0,94.36,1.72191,-3.05327,0.18781,4e-05,0.03346
8944.54,BTC-26JUN20,1583060360515,open,2.6,0.0,2.509,2.671,2.58379104,105.01,None,0.0,BTC-26JUN20-32000-P,8571.96,0.0,0.0,0.0,0.0,0.0,0.0,3.66071,-1.64453,-101.71859,1e-05,-0.9677
8684.57,BTC-27MAR20,1583060360515,open,0.0,242.0,0.0005,0.0105,1.896e-05,120.79,0.0005,0.0,BTC-27MAR20-28000-C,8571.96,0.0,0.0,0.0,0.001,44.0,166.46,0.0217,-0.05065,0.00143,0.0,0.00025
8944.54,BTC-26JUN20,1583060360515,open,0.61,12.5,0.5555,0.6605,0.60261424,73.88,0.56,0.0,BTC-26JUN20-14000-P,8571.96,0.0,0.001,2.0,0.0,0.0,0.0,13.91879,-4.39916,-40.33927,7e-05,-0.80583
8684.57,BTC-27MAR20,1583060360515,open,0.0,428.4,0.0005,0.0105,7.6e-07,121.59,0.0005,0.0,BTC-27MAR20-36000-C,8571.96,0.0,0.0,0.0,0.0005,111.0,183.28,0.0012,-0.00282,7e-05,0.0,1e-05
8684.57,BTC-27MAR20,1583060360515,open,2.0,0.0,1.9355,2.0555,1.99386114,120.74,None,0.0,BTC-27MAR20-26000-P,8571.96,0.0,0.001,1.0,0.0,0.0,0.0,0.04689,-0.10939,-18.42873,0.0,-0.99942
8944.54,BTC-26JUN20,1583060360516,open,0.35,72.7,0.3275,0.3765,0.3498569,64.62,0.44,0.0,BTC-26JUN20-6000-C,8571.96,34.94,0.3305,0.1,0.0,0.0,0.0,8.9606,-2.47727,15.72222,5e-05,0.8988
8684.52,BTC-27MAR20,1583060360516,open,0.0,926.7,0.0005,0.0105,0.00089934,110.45,0.001,0.0,BTC-27MAR20-18000-C,8571.96,103.52,0.0005,86.4,0.0015,24.0,117.54,0.60932,-1.30047,0.05523,1e-05,0.00987
8684.52,BTC-27MAR20,1583060360516,open,0.2,583.8,0.1815,0.224,0.20151674,64.17,0.21,0.0,BTC-27MAR20-7000-C,8571.96,37.94,0.1945,6.0,0.2175,6.0,93.15,3.72139,-4.61461,4.36854,0.00011,0.91108
8684.52,BTC-27MAR20,1583060360516,open,0.51,3.0,0.469,0.5385,0.5008824,84.45,0.33,0.0,BTC-27MAR20-13000-P,8571.96,0.0,0.15,0.2,0.0,0.0,0.0,2.2429,-3.65991,-8.9553,5e-05,-0.95369
8944.54,BTC-26JUN20,1583060360517,open,2.37,0.0,2.29,2.444,2.36069372,102.04,None,0.0,BTC-26JUN20-30000-P,8571.96,0.0,0.0,0.0,0.0,0.0,0.0,3.94453,-1.72186,-95.24096,2e-05,-0.96463
8944.54,BTC-26JUN20,1583060360517,open,1.26,0.1,1.1975,1.316,1.25074511,86.21,1.85,0.0,BTC-26JUN20-20000-P,8571.96,0.0,0.001,2.0,0.0,0.0,0.0,7.51973,-2.77344,-62.17446,3e-05,-0.92007
8944.54,BTC-26JUN20,1583060360540,open,0.45,14.3,0.4335,0.469,0.44925714,68.29,0.518,0.0,BTC-26JUN20-5000-C,8571.96,24.21,0.441,0.1,0.0,0.0,0.0,4.77404,-1.39471,14.49287,3e-05,0.95527
8944.52,BTC-26JUN20,1583060361539,open,0.45,14.3,0.4335,0.469,0.44925714,68.29,0.518,0.0,BTC-26JUN20-5000-C,8571.94,0.0,0.4405,0.1,0.0,0.0,0.0,4.77441,-1.39486,14.49271,3e-05,0.95527
8684.44,BTC-27MAR20,1583060363532,open,0.04,1733.7,0.027,0.075,0.04482834,56.73,0.044,0.0,BTC-27MAR20-9000-C,8571.95,55.94,0.044,1.0,0.046,36.0,57.85,9.10624,-9.98246,2.40914,0.0003,0.43614
8684.44,BTC-27MAR20,1583060363532,open,0.05,1241.5,0.0305,0.0815,0.04805041,55.29,0.0495,0.0,BTC-27MAR20-8500-P,8571.95,54.28,0.047,38.9,0.05,20.5,57.17,9.00526,-9.62119,-2.83948,0.0003,-0.41316
8944.53,BTC-26JUN20,1583060363533,open,0.15,752.5,0.1105,0.193,0.14735875,64.04,0.148,0.0,BTC-26JUN20-9000-P,8571.95,63.66,0.1465,0.1,0.15,4.0,65.23,19.92199,-5.45829,-16.6739,0.00012,-0.43481
8944.53,BTC-26JUN20,1583060364171,open,0.15,752.5,0.1105,0.193,0.14736442,64.04,0.148,0.0,BTC-26JUN20-9000-P,8571.95,63.66,0.1465,0.1,0.1495,1.0,65.01,19.92199,-5.45829,-16.6739,0.00012,-0.43481
8684.51,BTC-27MAR20,1583060365545,open,0.03,282.5,0.0135,0.0535,0.02784194,57.79,0.026,0.0,BTC-27MAR20-9500-C,8571.97,56.88,0.027,23.1,0.029,19.4,59.02,8.11463,-9.06086,1.71429,0.00026,0.30629
8944.52,BTC-26JUN20,1583060365545,open,0.08,112.7,0.049,0.121,0.0798574,68.5,0.08,0.0,BTC-26JUN20-11000-C,8571.97,68.09,0.079,3.5,0.081,0.1,69.03,19.05896,-5.58491,8.22336,0.00011,0.36698
8684.51,BTC-27MAR20,1583060365545,open,0.34,0.0,0.301,0.3665,0.3311545,71.95,None,0.0,BTC-27MAR20-11500-P,8571.97,0.0,0.0,0.0,0.0,0.0,0.0,3.6088,-5.01723,-7.67007,9e-05,-0.91466
8684.51,BTC-27MAR20,1583060365545,open,0.23,0.0,0.192,0.2555,0.22128033,63.61,None,0.0,BTC-27MAR20-10500-P,8571.97,0.0,0.0,0.0,0.0,0.0,0.0,5.39267,-6.62826,-6.59516,0.00016,-0.84994
8684.51,BTC-27MAR20,1583060365545,open,0.12,55.3,0.0955,0.157,0.12175243,57.8,0.12,0.0,BTC-27MAR20-9500-P,8571.97,56.99,0.121,2.0,0.124,4.0,60.18,8.11507,-9.06283,-5.0203,0.00026,-0.69368
8944.52,BTC-26JUN20,1583060365545,open,0.04,91.2,0.0235,0.084,0.04739075,72.14,0.0475,0.0,BTC-26JUN20-13000-C,8571.97,71.35,0.046,4.0,0.049,31.3,73.06,15.67345,-4.83733,5.46772,8e-05,0.2383
8944.52,BTC-26JUN20,1583060365545,open,0.5,0.0,0.454,0.5575,0.50080437,72.15,None,0.0,BTC-26JUN20-13000-P,8571.97,0.0,0.0,0.0,0.0,0.0,0.0,15.67441,-4.838,-36.15876,8e-05,-0.76168
8684.51,BTC-27MAR20,1583060365545,open,0.0,2235.3,0.0005,0.0125,0.00295668,91.77,0.0025,0.0,BTC-27MAR20-14000-C,8571.97,89.34,0.0025,175.3,0.0035,49.0,94.37,1.72184,-3.05318,0.1878,4e-05,0.03346
8684.51,BTC-27MAR20,1583060365546,open,0.01,330.8,0.0025,0.0295,0.01222137,63.59,0.013,0.0,BTC-27MAR20-10500-C,8571.97,62.42,0.0115,53.0,0.013,24.0,64.83,5.39101,-6.62458,0.84817,0.00016,0.14999
8684.51,BTC-27MAR20,1583060365545,open,0.01,49.7,0.0005,0.021,0.00694707,71.92,0.007,0.0,BTC-27MAR20-11500-C,8571.97,70.83,0.0065,1.6,0.0075,24.1,73.23,3.60605,-5.01161,0.48208,9e-05,0.08525
8944.52,BTC-26JUN20,1583060365545,open,1.04,1.0,0.981,1.0935,1.03125903,82.24,0.9,0.0,BTC-26JUN20-18000-P,8571.97,0.0,0.001,2.0,0.0,0.0,0.0,9.01381,-3.17128,-55.25507,4e-05,-0.89797
8944.52,BTC-26JUN20,1583060365545,open,0.01,1283.4,0.0005,0.031,0.01018559,93.49,0.01,0.0,BTC-26JUN20-24000-C,8571.97,91.52,0.009,44.0,0.0115,40.0,95.51,5.60252,-2.24064,1.27366,2e-05,0.05466
8944.52,BTC-26JUN20,1583060365545,open,2.6,0.0,2.509,2.671,2.58381509,105.05,None,0.0,BTC-26JUN20-32000-P,8571.97,0.0,0.0,0.0,0.0,0.0,0.0,3.66686,-1.64791,-101.71717,1e-05,-0.96764
8684.51,BTC-27MAR20,1583060365545,open,0.15,10.3,0.128,0.1755,0.15030165,59.24,0.174,0.0,BTC-27MAR20-7500-C,8571.97,40.75,0.1405,6.0,0.1715,6.0,88.04,5.547,-6.34926,4.26726,0.00018,0.84342
8684.51,BTC-27MAR20,1583060365546,open,0.0,2273.8,0.0005,0.011,0.00143325,100.95,0.0025,0.0,BTC-27MAR20-16000-C,8571.97,96.43,0.001,64.0,0.002,24.0,105.63,0.9364,-1.82661,0.09103,2e-05,0.01622
8684.51,BTC-27MAR20,1583060365546,open,0.0,374.5,0.0005,0.0105,0.00028121,120.69,0.001,0.0,BTC-27MAR20-22000-C,8571.97,0.0,0.0,0.0,0.001,19.0,137.19,0.22105,-0.51552,0.01766,0.0,0.00315
8944.52,BTC-26JUN20,1583060365546,open,0.22,858.7,0.1805,0.273,0.22258491,65.94,0.2255,0.0,BTC-26JUN20-10000-P,8571.97,64.56,0.2195,0.1,0.2285,0.1,68.57,20.06499,-5.65981,-21.97724,0.00012,-0.54475
8684.51,BTC-27MAR20,1583060365546,open,0.0,1389.6,0.0005,0.0105,3.151e-05,91.28,0.0005,0.0,BTC-27MAR20-4000-P,8571.97,0.0,0.0,0.0,0.0005,9.9,118.93,0.03835,-0.06764,-0.00305,0.0,-0.00046
8944.52,BTC-26JUN20,1583060365546,open,0.66,34.7,0.656,0.6755,0.6658332,86.5,0.708,0.0,BTC-26JUN20-3000-C,8571.97,0.0,0.0,0.0,0.0,0.0,0.0,0.94019,-0.3479,9.38097,0.0,0.99337
8944.52,BTC-26JUN20,1583060365546,open,0.02,642.7,0.009,0.041,0.02065588,64.62,0.0225,0.0,BTC-26JUN20-6000-P,8571.97,63.46,0.0195,58.0,0.022,24.0,65.95,8.96039,-2.47715,-3.49009,5e-05,-0.1012
8684.51,BTC-27MAR20,1583060365546,open,0.25,0.0,0.238,0.2755,0.25554642,69.45,None,0.0,BTC-27MAR20-6500-C,8571.97,0.0,0.2515,0.1,0.268,6.0,100.74,2.3283,-3.1245,4.28461,6e-05,0.95148
8944.52,BTC-26JUN20,1583060365546,open,0.0,457.4,0.0005,0.0125,0.00269359,73.21,0.0035,0.0,BTC-26JUN20-4000-P,8571.97,69.82,0.002,73.0,0.0035,44.0,76.52,2.00272,-0.62721,-0.52928,1e-05,-0.01579
8684.51,BTC-27MAR20,1583060365546,open,0.0,926.7,0.0005,0.0105,0.00089931,110.45,0.001,0.0,BTC-27MAR20-18000-C,8571.97,103.52,0.0005,86.4,0.0015,24.0,117.54,0.6093,-1.30043,0.05523,1e-05,0.00987
8684.51,BTC-27MAR20,1583060365546,open,3.62,1.4,3.516,3.7,3.60593907,160.03,3.0435,0.0,BTC-27MAR20-40000-P,8571.97,0.0,0.0005,1.0,0.0,0.0,0.0,0.03137,-0.09699,-28.35485,0.0,-0.99963
